title,Vendor,price,rating,weight,dimension,delivery_time,delivery cost,review,vendor_score,best_vendor_rank
"TRAWOC WILDWING 95L Internal Frame Travel Backpack with Detachable Daypack/Camping Hiking Trekking Bag Large Rucksack Bag for Men & Women BHK00, 3 Year Warranty",TRAWOC®,3595,4.4,112000 g,26x31x85 cm,52,79,66.0,0.6044937666849749,1429.0
TriPole Walker 55L Internal Frame Rucksack for Hiking | Rain Cover | Water Repellent | Laptop Section | 3 Year Warranty,Tripole Gears,2449,4.4,748 g,17x35x70 cm,124,40,66.0,0.6596340969827348,904.0
"TRAWOC DYNAMITE 65L Travel Backpack for Hiking Trekking Bag Camping Rucksack for Men & Women with Rain Cover/Shoe Compartment MHK002, 3 Year Warranty",TRAWOC®,2199,4.4,800 g,25x33x75 cm,52,79,293.0,0.6902925542001445,560.0
"TRAWOC EMBER 60 L Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women, SHK012, 3 Year Warranty, Black",TRAWOC®,1745,4.2,840 g,24x31x75 cm,20,119,66.0,0.5669625530876792,1564.0
"TRAWOC FUSION X 50 Litre Internal Fiber Frame Travel Bag Front & Top Open Backpack for Hiking Trekking Camping, Rucksack Bag for Men & Women with Rain Cover and Shoe Compartment, SHK018",TRAWOC®,1895,4.5,939 g,21x33x64 cm,76,40,66.0,0.7022404248123219,443.0
Hyper Adam Rucksack Bags 75 Litres Travel Bag For Men Tourist Bag For Travel Backpack For Hiking Trekking Bag For Camping Hiking,YK & Company_,999,3.5,14000 g,35x25x18 cm,76,40,950.0,0.8529781521045772,17.0
Impulse rucksack bags 75 litres travel bag for Men's tourist bag for travel backpack for hiking trekking Bag for Men's camping Libelle with 1 Year Warranty,Impulse Travel Gears Private limited,1054,3.7,700 g,155x33x68 cm,52,79,727.0,0.7573096666381359,174.0
"Tripole Colonel Series Internal Frame Rucksack - with Detachable Daypack & Rain Cover (Army Green, 95 Litres)",Tripole Gears,3599,4.4,748 g,17x35x70 cm,52,79,8.0,0.6058754796569819,1420.0
"F Gear Garrison Blk 36L, Camping Travel Hiking Range Hunting Survival Army Laptop Tourist Outdoor Trekking Molle Rucksack Backpack|Sternum strap & hip belt |Carry as Satchel|Backpack or Messenger Bag",RetailEZ Pvt Ltd,1599,4.2,748 g,17x35x70 cm,76,40,781.0,0.8508179120281499,19.0
TRAVEL POINT 65-liter Rucksack Men & Women Travel Bag | Tourist backpack for Hiking/Trekking/Camping & Thames Bag with 1 Year Warranty,SANKHLA INDUSTRIES,599,3.9,500 g,81x20x38 cm,100,40,274.0,0.731604465393084,265.0
"TRAWOC TREKELITE 60L Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women with Water Proof Rain Cover/Shoe Compartment MHK004, 3 Year Warranty",TRAWOC®,1995,4.5,800 g,25x31x73 cm,76,40,66.0,0.7004384931415708,457.0
"TRAWOC TRIUMPH X 75 Liter Camping Backpack Trekking Hiking Ruckssack Travel Bag Front & Top Loading Laptop/Rain Cover/Shoe Compartment, BHK009",TRAWOC®,2365,4.5,149000 g,26x32x80 cm,52,79,739.0,0.7861785542725959,95.0
"TRAWOC VALOR MAX 75 Ltr Travel Backpack Camping Hiking Trekking Bag Rucksack Bag for Men & Women with Rain Cover/Shoe Compartment, Grey, 3 Year Warranty",TRAWOC®,2499,4.4,132000 g,28x32x79 cm,100,40,165.0,0.7059801727869242,407.0
Impulse Waterproof Travelling Trekking Hiking Camping Bag For Men Backpack Series 76.2 cms Thames Rucksack with 1 Year Warranty And Rain Cover,Impulse Travel Gears Private limited,1280,3.9,900 g,8x14x31 cm,76,40,66.0,0.6758223045874407,718.0
Trunkit High Water Resistance Trekking Hiking Travel Bag With Shoe Compartment Rucksack (Orange),TRUNKIT,599,4.0,748 g,17x35x70 cm,52,79,66.0,0.6334796395406762,1172.0
TRAWOC WAYFARER 80L Camping Hiking Trekking Bag Travel Rucksack for Men & Women with Rain Cover/Shoe Compartment BHK004 3 Year Warranty (Grey Black),TRAWOC®,2485,4.4,112000 g,26x32x83 cm,52,79,66.0,0.6244952082303116,1272.0
TriPole Colonel Metal Frame Rucksack with Detachable Bag for Trekking and Travelling | Laptop Sleeve | Water Repellent | Rain Cover | 3 Year Warranty,Tripole Gears,3499,4.3,748 g,17x35x70 cm,100,40,66.0,0.6476506276266618,1009.0
ADDIXON 65L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack TB5,Springwood Fashion LLP,799,4.0,650 g,22x30x68 cm,100,40,429.0,0.766441671625829,147.0
Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping 3-pocket bag with 1 Year Warranty,Impulse Travel Gears Private limited,1054,4.4,137000 g,30x35x81 cm,52,79,66.0,0.650280850438759,987.0
"The Purple Tree Multifunction Waterproof Laptop Travel Backpack with Shoe Compartment, Shoulder Bag, 35 L Laptop Backpack with USB Charging",The Purple Tree,1099,4.1,640 g,25x25x46 cm,52,79,702.0,0.7763066893904516,116.0
"TRAWOC AEROLINK 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women, 3 Year Warranty, HK006",TRAWOC®,1895,4.3,900 g,24x30x80 cm,52,79,350.0,0.7013584327097571,451.0
"F Gear Neutron ACV 50L, Unisex Trekking Bag|Military Bag|Army Bag|Hiking Camping Travel Leisure Tourist Outdoor Sport Rucksack|Multi Pockets, Shoulder Bag - Drawstring Top Open |1 year warranty",RetailEZ Pvt Ltd,1615,4.3,748 g,17x35x70 cm,124,40,334.0,0.7375710856214712,237.0
Wildcraft 60 Ltrs Orange Rucksack (8903338073833),TanishkaBags,2329,4.3,748 g,17x35x70 cm,100,40,504.0,0.773198441050877,130.0
Gear Alphamount 45L Large Water Resistant Trekking Rucksack/Hiking Bag/Travel Backpack for Men/Women (Black Yellow),RetailEZ Pvt Ltd,895,4.1,560 g,30x23x655 cm,52,79,525.0,0.7432225053881918,217.0
Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames bag with 1 Year Warranty,Impulse Travel Gears Private limited,1063,4.0,880 g,17x35x70 cm,124,40,66.0,0.6596088699393442,905.0
Impulse 60 Litres Keep Discovering Light Waterproof Rucksack Trekking Hiking Camping Outdoor Camps Luggage Bags Tour Travel Backpack with Rain Cover,Impulse Travel Gears Private limited,649,4.1,680 g,254x3556x6858 cm,52,79,168.0,0.6735119551175541,750.0
"TRAWOC TREKELITE 60L Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women with Water Proof Rain Cover/Shoe Compartment MHK004, 3 Year Warranty",TRAWOC®,1995,4.5,800 g,25x31x73 cm,52,79,643.0,0.7729080067503249,133.0
"TRAWOC TRAILBLAZE 75 Liter Rucksack bag for Men & Women, Travel Backpack Camping Hiking Trekking Bag Rain Cover/Shoe Compartment, 3 Year Warranty",TRAWOC®,2395,4.4,8 g,26x32x81 cm,52,79,284.0,0.6848916092469677,620.0
"Vaupan Hiking Backpack, 80L Camping Military Tactical Backpack with USB Charging Port, Waterproof Large Travel Daypack Outdoor Molle Rucksack for Men Women (Black)",Vaupan IN,2299,4.2,13000 g,17x34x65 cm,124,40,1.0,0.6498369944888613,990.0
Gear Alphamount 45L Large Water Resistant Trekking Rucksack/Hiking Bag/Travel Backpack for Men/Women (Black Yellow),RetailEZ Pvt Ltd,895,4.1,560 g,30x23x655 cm,100,40,1.0,0.6820729283330191,651.0
"TRAWOC STONEX 60 Ltr Travel Backpack Trekking Rucksack bag for Men & Women Travel Bag Hiking Backback, 3 Year Warranty, HK001",TRAWOC®,1895,4.4,449 g,33x25x75 cm,100,40,66.0,0.6828036116255087,645.0
Hyper Adam 80L + 15L Detachable Travel Backpack for Outdoor Sport Camp Internal Frame Hiking Trekking Bag Camping Rucksack,YK & Company_,2109,4.0,15000 g,27x30x21 cm,52,79,66.0,0.6062704713123355,1415.0
Trunkit Adventure Series Water Resistance Trekking Hiking Travel Bag with Shoe Compartment Rucksack - 55 L,TRUNKIT,599,4.0,748 g,17x35x70 cm,124,40,125.0,0.6937226885510267,531.0
Impulse rucksack bags 55 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping triumphtote with 1 Year Warranty,Impulse Travel Gears Private limited,649,3.8,400 g,18x35x55 cm,76,40,156.0,0.7131335630041271,357.0
Hyper Adam 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,YK & Company_,1519,4.1,900 g,25x33x20 cm,52,79,66.0,0.6231518681697666,1290.0
F Gear Platoon 46 Ltrs Rucksack,RetailEZ Pvt Ltd,1043,4.0,360 g,30x24x65 cm,100,40,31.0,0.6793865990553232,680.0
TRAWOC EXPEDITION 80L Travel Backpack Camping Hiking Rucksack Trekking Bag for Men & Women with Water Proof Rain Cover/Shoe Compartment BHK001 Black,TRAWOC®,2499,4.4,600 g,26x32x83 cm,124,40,66.0,0.6587331311473592,912.0
Impulse Waterproof Travelling Trekking Hiking Camping Bag Backpack,Impulse Travel Gears Private limited,1253,3.9,950 g,2953x1102x122 cm,124,40,290.0,0.7099559681969005,373.0
"TRAWOC VORTEX 60 Ltr Travel Backpack Hiking Trekking Bag Rucksack Bag for Men & Women, 3 Year Warranty, English Blue, HK004",TRAWOC®,1899,4.3,11000 g,20x32x78 cm,52,79,11.0,0.6308813710192512,1200.0
Impulse Rucksack bags 80 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Curve N Bag with 1 year Warranty,Impulse Travel Gears Private limited,999,4.1,800 g,23x33x72 cm,148,40,66.0,0.6538252930218116,951.0
Wildcraft 50 ltrs Black Hiking Backpack (Trailblazer Plus Black),EzLifé,3899,3.7,748 g,17x35x70 cm,124,40,66.0,0.5897560877568446,1513.0
"Half Moon Extra Large Size 55L Waterproof Rucksack Bags for Men/Trekking Bags for Men, Polyester Navy | With Laptop Compartment & Rain cover | For Trekking, Hiking, Travel Backpack for Men & Women",Half_Moon,1319,4.0,580 g,49x36x22 cm,100,40,653.0,0.8035929145807066,64.0
"TRAWOC SPARCO 65L Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women, Rain Cover/Shoe Compartment HK009, 3 Year Warranty",TRAWOC®,2199,4.5,800 g,27x31x79 cm,100,40,214.0,0.7278124994710361,284.0
"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",Leather World,699,3.8,500 g,1102x1102x189 cm,52,79,66.0,0.6191777078699252,1323.0
"GUARDIANGEARS Sidekick Foldable Lightweight Water Resistant Backpack, Foldable Travel Bag, for Camping, Trekking, Travel, Biking & Gifting.",GUARDIANGEARS,595,4.1,170 g,14x19x3 cm,76,40,8.0,0.7021193267709224,446.0
WHITECRAFT 60L RUCKSACK WATERPROOF TREKKING BAG HIKKING BACKPACK FOR TRAVEL & OUTDOOR (THAME) | 1 YEAR WARRANTY,SANKHLA INDUSTRIES,1599,3.4,300 g,36x23x66 cm,100,40,2.0,0.6258450136907656,1257.0
Impulse Waterproof Travelling Trekking Hiking Camping Bag For Men Backpack Series 76.2 cms Thames Rucksack with 1 Year Warranty And Rain Cover,Impulse Travel Gears Private limited,1063,3.9,748 g,17x35x70 cm,52,79,66.0,0.6188686765883914,1325.0
Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping loops bag with 1 Year Warranty,Impulse Travel Gears Private limited,863,3.8,900 g,1524x3556x7366 cm,124,40,66.0,0.6507127332808462,985.0
"TRAWOC GRITMAX 55 Litre Travel Bag Front & Top Open Backpack for Hiking Trekking Camping, Rucksack Bag for Men & Women with Rain Cover and Shoe Compartment SHK017, 3 Year Warranty",TRAWOC®,1895,4.4,800 g,22x32x71 cm,124,40,66.0,0.6696167984386956,787.0
LARGE 60L TRAVEL BACKPACK FOR OUTDOOR SPORT HIKING TREKKING BAG CAMPING RUCKSACK,BLUFIN,499,3.9,400 g,25x33x56 cm,124,40,88.0,0.6815903003879252,654.0
hiker's way 75 Ltrs Black Rucksack bags Trekking bag backpacks Travel Bag Hiking Bag for men and women with & Rain Cover,Hiker's Way,2465,3.5,11000 g,12x35x45 cm,100,40,15.0,0.6191901815799017,1321.0
ZIPLOC 48 Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack bag,ZIPLOC,1199,3.9,500 g,27x22x50 cm,53,79,733.0,0.7678935210850995,144.0
TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty,SANKHLA INDUSTRIES,799,3.9,200 g,24x35x74 cm,53,79,66.0,0.6230763256497236,1291.0
Aristocrat 45 Ltrs Black Rucksack (RUCHIKEBLK) (Large Size),Click At Luggage,1500,4.2,748 g,17x35x70 cm,125,40,66.0,0.6636849779887116,859.0
addixon 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack 1 Year Warranty,Springwood Fashion LLP,1113,3.8,490 g,279x279x838 cm,125,40,66.0,0.6456584535545182,1025.0
F Gear Penny 75L Rucksack,RetailEZ Pvt Ltd,1673,3.5,17000 g,29x35x85 cm,125,40,18.0,0.6203482696354878,1314.0
Impulse Rucksack bags 90 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Buckle Up Bag with 1 year Warranty,Impulse Travel Gears Private limited,1540,3.8,900 g,7502x396x74 cm,53,79,27.0,0.6088738042851386,1398.0
F Gear Military Tactical 29 Liter Rucksack,RetailEZ Pvt Ltd,1113,4.0,748 g,17x35x70 cm,77,40,740.0,0.8380107922853615,30.0
"TRAWOC TRAILBLAZE 75 Liter Rucksack bag for Men & Women, Travel Backpack Camping Hiking Trekking Bag Rain Cover/Shoe Compartment, 3 Year Warranty",TRAWOC®,2395,4.4,132000 g,36x25x85 cm,77,40,66.0,0.6864313159091161,602.0
Hyper Adam 55 L Rucksack Hiking Backpack Trekking Bag Day Pack Camping Bag Travel Backpack Outdoor Sport Rucksack Bag Water Proof With rain Cover,YK & Company_,1199,4.2,920 g,33x25x70 cm,53,79,66.0,0.6346185989667195,1162.0
"TRAWOC CLIFFHIKER 65 Liter Internal Frame Trekking Hiking Camping Backpack Travel Bag Front & Top Loading Rucksack Bag for Men & Women Laptop/Rain Cover/Shoe Compartment, HK010",TRAWOC®,2365,4.4,152000 g,26x33x80 cm,53,79,180.0,0.6632835689360218,864.0
"TRAWOC PEAKPRO 75 Liter Travel Backpack for Hiking Trekking Bag Camping Rucksack with Laptop Compartment/Rain Cover/Shoe Compartment BHK002, 3 Year Warranty, Blue",TRAWOC®,2395,4.5,600 g,36x25x85 cm,149,40,22.0,0.6574822470651874,922.0
Aristocrat 45 Ltrs Grey Rucksack (RUCHIKEGRY),ALBERTO INFOTECH,1399,4.2,748 g,17x35x70 cm,125,40,79.0,0.6817043059232106,653.0
"TRAWOC OMEGA 60 Ltr Rucksack Bag for Men & Women Travel Bag Trekking Bag Hiking Backback, Black, 3 Year Warranty, HK002",TRAWOC®,1795,4.3,449 g,33x25x75 cm,53,79,47.0,0.6396825649214004,1103.0
"TRAWOC IGNITE 50 Litre Travel Bag Front & Top Open Backpack for Hiking Trekking Camping, Rucksack for Men & Women with Rain Cover and Shoe Compartment SHK020",TRAWOC®,1895,4.1,939 g,20x32x70 cm,125,40,6.0,0.6513557694884142,977.0
Wildcraft 45 Ltrs Red Rucksack (8903338073857),⯃ AlphaTeḱ ⯃,1899,4.3,748 g,17x35x70 cm,53,79,299.0,0.6901450045819502,563.0
"TRAWOC STEALTH 40L Travel Backpack for Men and Women, 40 Litre Laptop Backpack with Rain Cover & Shoe Compartment, Casual Bag for trekking & Hiking, SHK024",TRAWOC®,1595,4.2,755 g,19x33x62 cm,53,79,14.0,0.6301828457083852,1206.0
"TRAWOC ALPHA 50 Litre Travel Backpack Water Resistant Daypack Bag for Cycling Trekking Hiking Camping for Men & Women, 3 Year Warranty, Sky Blue",TRAWOC®,1495,4.2,748 g,17x35x70 cm,53,79,66.0,0.6292848812212963,1221.0
"TRAWOC AIRWAVE 60L Travel Backpack Hiking Trekking Bag Camping Rucksack Bag for Men and Women, HK005, 3 Year Warranty",TRAWOC®,1895,4.4,890 g,25x32x82 cm,101,40,66.0,0.6822541610760582,650.0
TriPole Walker Pro Internal Frame Rucksack for Travel and Trekking Front Opening Laptop Sleeve Water Repellent Rain Cover,Tripole Gears,2899,4.6,21000 g,63x37x25 cm,101,40,66.0,0.6766627671017176,709.0
Wildcraft 60 Ltrs Red Rucksack (8903338073826),ONE TEN,2399,4.3,748 g,17x35x70 cm,173,40,208.0,0.6703526401006407,777.0
Wildcraft Alpinist 55 Ltrs Red Rucksack (8903338000907),E.V.A.N,4199,4.5,1000 g,229x33x762 cm,53,79,66.0,0.599310648844188,1466.0
"F Gear Drift Gry Red 40L, Unisex Large Spacious Hiking Trekking Camping Travel Tourist Outdoor Sport Rucksack Backpack|Additional Mole loops for extra storage|Adjustable|Made in India|1 year warranty",RetailEZ Pvt Ltd,1376,4.0,748 g,17x35x70 cm,70,79,239.0,0.6590173886892876,908.0
"MOUNTILE 50L Travel Backpack for Hiking Trekking Camping, Rucksack with Rain Cover and Laptop Compartment - MTL03",TRAWOC®,1385,4.5,748 g,22x31x74 cm,101,40,331.0,0.7662298381420598,149.0
TriPole Walker Pro Internal Frame Rucksack for Travel and Trekking Front Opening Laptop Sleeve Water Repellent Rain Cover,Tripole Gears,3099,4.3,2000 g,5842x1524x2794 cm,53,79,66.0,0.6066318972224496,1411.0
Wildcraft 60 Ltrs Black Rucksack (8903338073819) (Extra Large Size),TanishkaBags,2264,4.4,748 g,17x35x70 cm,53,79,66.0,0.6279280266732208,1231.0
"GRABMOUNT 65L Rucksack Travel Backpack for Hiking/Camping/Luggage, Trekking Bag with Shoe Compartment, Extra Durable Water-Resistant Bag with Rain Cover",Parshwa Enterprises Co,1199,3.1,800 g,12x35x45 cm,53,79,168.0,0.6005518803789728,1456.0
TriPole Walker 65 Litre Rucksack for Trekking and Travel | Laptop Sleeve | Water Repellent | Rain Cover | 3 Year Warranty,Tripole Gears,2649,4.3,748 g,17x35x70 cm,149,40,162.0,0.6694811453982192,788.0
Impulse rucksack bags 60 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Wazka bag with 1 Year Warranty (Teal),Impulse Travel Gears Private limited,699,2.9,760 g,19x28x57 cm,53,79,375.0,0.6400521929383355,1092.0
Impulse rucksack bags 60 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Queo with 1 Year Warranty,Impulse Travel Gears Private limited,671,3.9,630 g,18x29x68 cm,125,40,66.0,0.6598729915392377,901.0
DEUTER Unisex Gravity Expedition 45+12L Hiking & Trekking Rucksack Bag,Columbia India,13999,4.4,950 g,67x34x25 cm,53,79,66.0,0.4164713451105856,1595.0
Impulse 80 Litres Keep Discovering Heavy Waterproof Rucksack Trekking Hiking Camping Outdoor Camps Luggage Bags Tour Travel Backpack with Rain Cover And with 1 Year Warranty,Impulse Travel Gears Private limited,1545,3.9,900 g,356x406x762 cm,53,79,66.0,0.6096339153859207,1394.0
"TRAWOC CLIFFHIKER 65 Liter Internal Frame Trekking Hiking Camping Backpack Travel Bag Front & Top Loading Rucksack Bag for Men & Women Laptop/Rain Cover/Shoe Compartment, HK010",TRAWOC®,2365,4.4,143000 g,26x33x80 cm,70,79,47.0,0.6263208950574601,1250.0
"Folding Luggage Rack Multipurpose Portable Metal Straight Leg Luggage Stand, Nylon Strap, Suitcase Holder Shelf for Bedroom, Guest Room, Corridor with Shoe Shelf Y15",DURGESH LAKHERA,2939,4.1,748 g,17x35x70 cm,53,79,208.0,0.6400056421012587,1093.0
"Folding Luggage Rack Multipurpose Portable Metal Straight Leg Luggage Stand, Nylon Strap, Suitcase Holder Shelf for Bedroom, Guest Room, Corridor with Shoe Shelf Y5",DURGESH LAKHERA,2939,4.1,748 g,17x35x70 cm,53,79,309.0,0.6609817584044778,889.0
"TRAWOC TRAILBLAZE 75 Liter Rucksack bag for Men & Women, Travel Backpack Camping Hiking Trekking Bag Rain Cover/Shoe Compartment, 3 Year Warranty",TRAWOC®,2395,4.4,132000 g,26x32x81 cm,53,79,636.0,0.7574470392790332,172.0
"TRAWOC CLIFFHIKER 65 Liter Internal Frame Trekking Hiking Camping Backpack Travel Bag Front & Top Loading Rucksack Bag for Men & Women Laptop/Rain Cover/Shoe Compartment, HK010",TRAWOC®,2199,4.4,143000 g,26x33x80 cm,53,79,414.0,0.7148729063505901,347.0
COSMUS Everest Grey 60 Ltrs Rucksack Travel Backpack Bag for Trekking Hiking Bag with Shoe Compartment,COSMUS LIFESTYLE PVT. LTD.,2306,4.3,950 g,2562x35x6375 cm,53,79,892.0,0.805967944343468,61.0
"TRAWOC ALPINE 55 Liter Travel Backpack Front & Top Loading Camping Rucksack Hiking Trekking Bag for Men & Women, SHK007",TRAWOC®,1665,4.2,778 g,22x32x71 cm,77,40,66.0,0.6870854171055987,596.0
Swanky Rucksack Backpack,RASHID INTERNATIONAL TRADING CO,690,3.6,450 g,60x35x62 cm,125,40,14.0,0.6434805206796351,1047.0
Impulse rucksack bags 60 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Wazka bag with 1 Year Warranty (Teal),Impulse Travel Gears Private limited,699,2.9,760 g,19x28x57 cm,77,40,437.0,0.7137924404926136,354.0
"perfect star Rucksack Hiking trekking travel Backpack for Shoe Compartment,Spacious Outdoor Sport campaing bag",PERFECT STAR,1113,4.1,500 g,61x38x61 cm,77,40,66.0,0.6907820799281446,557.0
Trekking Bag For Hiking/Camping/Outdoor Sports with Rain Cover Rucksack,TRUNKIT,899,2.0,400 g,30x15x30 cm,125,40,66.0,0.5370145873299254,1579.0
MOUNT TRACK Adventure Series 55 Ltrs Rucksack for Hiking & Trekking with Shoe Compartment & Rain Cover,MOUNT TRACK BAGS,899,4.1,748 g,17x35x70 cm,77,40,66.0,0.6946382137035517,523.0
"F Gear Levante Khk 87L, Unisex Hiking Trekking Camping Travel Leisure Tourist Outdoor Rucksack|Fits 17"" Laptop|Detachble 11L Tiny Bag|Top Open Shoulder Bag|Shoe Pocket 2 Bottle Holder & Raincover Bag",RetailEZ Pvt Ltd,3499,5.0,26000 g,30x28x87 cm,101,40,741.0,0.8445375737542622,25.0
PAZZO 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack with Raincover and 1 Year Warranty,PAZZO,1999,4.3,131000 g,27x33x81 cm,53,79,159.0,0.6592672681344597,907.0
"TRAWOC IGNITE 50 Litre Travel Bag Front & Top Open Backpack for Hiking Trekking Camping, Rucksack for Men & Women with Rain Cover and Shoe Compartment SHK020",TRAWOC®,1595,4.1,939 g,20x32x70 cm,53,79,14.0,0.6239328457083853,1281.0
"TRAWOC OMEGA 60 Ltr Rucksack Bag for Men & Women Travel Bag Trekking Bag Hiking Backback, Navy Blue, 3 Year Warranty, HK002",TRAWOC®,1795,4.3,953 g,33x25x75 cm,77,40,865.0,0.870432158270071,10.0
TRAWOC THUNDERSTORM 90L Internal Frame Rucksack Bag for Men & Women Travel Backpack with Detachable Daypack/Camping Hiking Trekking Bag BHK008Max,TRAWOC®,3599,4.3,218000 g,26x31x85 cm,53,79,66.0,0.5976222388686943,1479.0
"Alfisha 65 LTR Rucksack Travel Backpack Bag for Trekking, Hiking",niyara,1099,3.8,700 g,25x35x65 cm,53,79,66.0,0.6114205306374705,1385.0
TRAWOC ARMOR PRO 60L Internal Fiber Frame Travel Backpack for Hiking Trekking Bag Camping Rucksack for Men & Women with Rain Cover Shoe Compartment HK013,TRAWOC®,2675,4.4,173000 g,24x32x79 cm,53,79,66.0,0.620522087506434,1312.0
Impulse 80 Litres Keep Discovering Heavy Waterproof Rucksack Trekking Hiking Camping Outdoor Camps Luggage Bags Tour Travel Backpack with Rain Cover And with 1 Year Warranty,Impulse Travel Gears Private limited,1545,3.9,900 g,356x406x762 cm,101,40,66.0,0.6573109219236868,926.0
Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames bag with 1 Year Warranty,Impulse Travel Gears Private limited,1063,4.0,900 g,17x35x70 cm,53,79,52.0,0.6351611263504673,1154.0
"TRAWOC PEAKPRO 75 Liter Travel Backpack for Hiking Trekking Bag Camping Rucksack with Laptop Compartment/Rain Cover/Shoe Compartment BHK002, 3 Year Warranty, Grey",TRAWOC®,2395,4.5,136000 g,35x25x80 cm,53,79,19.0,0.6355558139415463,1148.0
Impulse rucksack bags 60 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Queo with 1 Year Warranty,Impulse Travel Gears Private limited,671,3.9,630 g,18x29x68 cm,77,40,66.0,0.6862466179128641,605.0
TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor Sports/Camping/Hiking/Trekking Bag for Men and Women | 1 Year Warranty,SANKHLA INDUSTRIES,799,4.0,400 g,36x24x48 cm,77,40,291.0,0.7504185981261199,197.0
Wooum 65 Ltr Trekking Backpack for Outdoor activities sports equipment hiking Bag climbing backpack Rucksack travel Bag Big Size Outdoor backpack,RetailEZ Pvt Ltd,849,4.1,830 g,665x22x405 cm,53,79,33.0,0.6413212580490313,1079.0
Trunkit Rucksack/Travel bag for men tourist bag backpack for hiking trekking camping Rucksack,TRUNKIT,699,3.8,450 g,30x15x3 cm,77,40,443.0,0.7712885464116167,136.0
Impulse rucksack bags 65 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Buckle Lite,Impulse Travel Gears Private limited,899,2.9,700 g,23x34x65 cm,53,79,854.0,0.7359291187972488,246.0
F Gear Platoon Khaki 46 Ltrs Rucksack (3370),RetailEZ Pvt Ltd,1043,4.0,360 g,30x24x65 cm,70,79,239.0,0.6650178211528885,846.0
Skybags Mount 66cm 45L Polyester Sodalite Blue Rucksack With Raincover,VIP INDUSTRIES LIMITED,1750,5.0,200 g,32x19x66 cm,77,40,235.0,0.7841519060265819,102.0
17BZ_Travel Rucksack for Outdoor Sport Camping Hiking Trekking Backpack Bag,A-1 FASHION.,599,4.1,748 g,17x35x70 cm,77,40,330.0,0.7683721499411422,142.0
"F Gear Grecale Khaki 25L, Camping Travel Hiking Tourist Outdoor Trekking Bag|Molle Rucksack Backpack|Multipurpose Bag|Hidden & Access Pocket|Padded Back&Shoulder Straps|Lightweight Backpack|Unisex",RetailEZ Pvt Ltd,967,4.0,815 g,28x21x45 cm,53,79,66.0,0.6262990804428619,1251.0
"F Gear Grecale Spre Grn 25L, Camping Travel Hiking Tourist Outdoor Trekking Bag|Molle Rucksack Backpack|Multipurpose Bag|Hidden & Access Pocket|Padded Back&Shoulder Straps|Lightweight Backpack|Unisex",RetailEZ Pvt Ltd,1113,4.1,815 g,28x21x45 cm,53,79,16.0,0.6330335250010731,1181.0
Trunkit WATERPROOF TREKKING BAG HIKKING BACKPACK FOR TRAVEL & OUTDOOR Rucksack,TRUNKIT,649,4.1,650 g,24x32x65 cm,53,79,66.0,0.6382792231558501,1115.0
"F Gear Grecale Black 25L, Camping Travel Hiking Tourist Outdoor Trekking Bag|Molle Rucksack Backpack|Multipurpose Bag|Hidden & Access Pocket|Padded Back&Shoulder Straps|Lightweight Backpack|Unisex",RetailEZ Pvt Ltd,1113,4.1,815 g,28x21x45 cm,101,40,66.0,0.6775952667413313,702.0
"Amazon Brand - Solimo 60 Litres Rucksack Bag for Trekking and Camping, Black and Grey",RetailEZ Pvt Ltd,1259,4.4,500 g,13x2x2 cm,53,79,4.0,0.6466604929237704,1018.0
Wildcraft 45 Ltrs Black Rucksack (8903338073840) (Extra Large Size),ALBERTO INFOTECH,1890,4.3,748 g,17x35x70 cm,53,79,66.0,0.6284172511218297,1225.0
